,PROVIDENCIA GRANJA [21205980],TESORO-VERTIENTES  [21200690],CAMAVIEJA  [21205690],SAN DIEGO  [21200230],SAUCIO  [21200270],PRIMAVERA LA  [21205570],UNIV PEDAGOGICA [21206190],VILLAPINZON GRANJA [21201640],AMOLADERO EL [35060200],VIOLETA LA  [21206370],SAN JORGE GJA  [21201720],PANONIA [21200160],PRIMAVERA D MATIMA [21206180],SUASUQUE [21205920],TACHI [21205960],BOSA  [21201540],EL TRIANGULO  - AUT  [24010390],CERRO DE SUBA  [21200310],BOLSA LA [35020330],TIBAITATA [21205420],VITELMA  [21205240],REPRESA DEL NEUSA  [21205410],TATAMBO  [21206360],MACHETA GRANJA AGROP [35070230],HIDROPARAISO [21206160],ACAPULCO [21206280],POTRERITOS [35060160],CONEJERA LA  [21202080],NILO [21190210],VICTORIA LA  [21206400],STA ISABEL  [21201760],AUSTRALIA [21201300],CISACA  [21200850],MERCEDES - AUT [21205660],VILLAPINZON  [21200430],SAUCEDAL 2  [21202070],STA TERESA  [21201030],CORAZON EL [21201070],ESPERANZA LA [21201140],SALITRE CASA BOMBA  [21201960],REGADERA 2 LA  [21200340],SAN LUIS 1 Y 2  [21200400],UNIVERSIDAD NACIONAL  - AUT [21205012],SAN JOSE  [21200800],FUTE  [21201660],TABIO GRANJA [21201630],SAN GREGORIO  [21201800],FONTIBON ACUEDUCTO  [21202120],ZIPAQUIRA  [21200740],CHECUA-NEMOCON  [21205400],PANTANO REDONDO 1 [21201060],QUIBA  [21202050],DONA JUANA  [21206300],BASE AEREA MADRID [21205770],UNION LA-EL ROSAL  [21200550],SAN RAFAEL 1  [21200110],ELDORADO DIDACTICA [21205520],SANTA CRUZ DE SIECHA  - AUT [21206980],SILOS [21205740],HUERTAS LAS  [21202110],ENMANUEL D ALZON [21201230],UNION LA [21201320],SANTILLANA [21206020],JERUSALEN [21235010],VENTALARGA  [21200260],GUADALUPE  - AUT  [21201980],TABIO  [21205650],VENADO ORO VIVERO [21205580],REPRESA SISGA  [21205390],LORETOKI HACIENDA [21206010],VIOTA [21201090],TOCAIMA [21208900],VERJON EL  [21200240],SENA K 30 [21205840],LA COSECHA - AUT [21205910],GRANIZO  [21200320],JARDIN BOTANICO  - AUT [21205710],ARRAYAN-SAN FCO  [21200080],SUPATA [23060200],CASITA LA  [21201120],PARAISO PERDIDO  [21206340],CASABLANCA  [21201970],DELIRIO  [21200130],POTRERO LARGO [21200780],VEGAS LAS HACIENDA [21206230],RAMADA LA  [21205160],PISCIS [21200620],ADPOSTAL [21206000],PASQUILLA [21201580],SALITRE EL - NEUSA  [21200880],STA INES  [21201360],GUASCA [21205700],PREVENTORIO INFANT [21201310],SANTA ROSITA [21201650],SUESCA [21201620],ROBLE EL [21201550],STA LUCIA  [21200520],COLOMBIANO EL [21205850],TORCA  [21200770],FLORIDA LA [21205670],SAN PEDRO [21201250],CABRERA LA [23065120],SERREZUELA  [21202020],CENTRO MED ANDES [21205730],HATO EL [21201210],PICOTA LA  [21201560],SUTATAUSA  [24015210],SIBATE APOSTOLICA  [21200510],CASABLANCA [21206060],SAN ISIDRO [21201610],ESAP [21206040],HATO EL  [21200200]
HUERTAS LAS  [21202110],0.9904751827563056,0.9772197783457194,0.990627537988724,0.9884744403703818,0.9921697084381609,0.9926662551151403,0.979087432774239,0.9915883653647803,0.9833200329784051,0.5437890979619643,0.9874956014017371,0.988935626633679,0.9699527017655246,0.9891167729605755,0.9949609856537085,0.995617151774004,0.9858618242231356,0.9899817099184488,0.9897927460321977,0.9928512884849197,0.985541003934978,0.9941042874258315,0.5359184259144408,0.9754037111228373,0.9531476142131062,0.9883699787202423,0.983614218562682,0.9890702462906258,0.34856205687987074,0.5004822756426269,0.9931603159986415,0.9921740948154757,0.9858357520714794,0.8188966551687621,0.9927856003778797,0.99497910812971,0.9898612264148545,0.9891926264721392,0.9896668252710203,0.9901250966794198,0.99335103816789,0.9860308214293367,0.9885939790610426,0.9817271112298734,0.9953128691239802,0.9887391244027253,0.8804666466592163,0.9929338356726727,0.9886304706142407,0.9935482153249923,0.9895518864530737,0.9948992326367384,0.9942344067540169,0.9945576606290821,0.9856063115884317,0.9906145781905755,0.9952757564371529,0.9896730035454397,0.9908748149321287,1.0,0.9848539104970007,0.995414215753921,0.9908156039584844,0.4334499276848239,0.9910590063151575,0.9891773772236476,0.9918744756778973,0.9857278242467133,0.9930140964554296,0.9920154527419902,0.6166034926440251,0.5571745638637038,0.9874908233519736,0.97439985445762,0.9866824771373117,0.9870250471097822,0.9884152896344605,0.9843172982672354,0.9249920465123431,0.9860942191777707,0.9932645645374718,0.9951333053172481,0.9864267699961388,0.9851051734596942,0.9935037113926661,0.9935490817473039,0.9828867612745954,0.9717070192092514,0.1328411508571798,0.9928508239212803,0.986202628538471,0.9905330231043087,0.992317347192612,0.9904441613076,0.9903029694969882,0.9906729914390258,0.9937539587783868,0.988542279752318,0.9845066529732667,0.994296968334309,0.9907925992820668,0.05550175584903377,0.987096402433331,0.9660680682241871,0.9912495233752593,0.9938490722680969,0.9893615451658305,0.9927697765443676,0.993485526336257,0.9920482203532575,0.9752384656870116,0.9945671023487368
ENMANUEL D ALZON [21201230],0.9766468160016278,0.9566047116068163,0.977689871919201,0.975959409227163,0.9717279005480819,0.9756189877634857,0.9754448368883212,0.9802093975424222,0.9504345452064179,0.5432791461257519,0.9729335698712827,0.9734815083761202,0.9563243986799632,0.9731690214467446,0.990365841145084,0.9738353160100657,0.9688599970321204,0.9812002588817034,0.9603982569901927,0.9737799474074448,0.9681955025029992,0.9762028482116801,0.5341331186530024,0.9473811132056563,0.92582794371949,0.9795230964189138,0.9509564728156003,0.9852739304856927,0.28946879262881525,0.46999421345387743,0.9776702278761957,0.977235266067724,0.9610204284957573,0.7304431491793891,0.9756697782216747,0.9859119480147698,0.9747779156469442,0.9639666414927017,0.96796754773253,0.9844745692694323,0.9712067501558213,0.9715842363945404,0.9849630808625569,0.9607694509952821,0.9756497244197833,0.9809095720437209,0.8718848894201391,0.9791486290966881,0.9711880050670509,0.9758878785199445,0.9699999897745546,0.9852319780614867,0.9857181150947172,0.9761566089485477,0.9645454739481811,0.9726574246589896,0.983558432464089,0.968934260762067,0.9684778967767167,0.9848539104970007,1.0,0.9800032945217032,0.9741244915826925,0.3651702921618921,0.97394842473691,0.9808502723545341,0.9719959486131726,0.973620512101517,0.972516782488121,0.9794197769112495,0.43974093703684447,0.4775374772620923,0.9651647414585025,0.9674235169214183,0.9731778881891034,0.969927285661077,0.9794077624674579,0.9667656572453768,0.8649220092333584,0.9699745718389313,0.9805812693613115,0.9757527416008244,0.9642217323360214,0.9691822215635187,0.98418483794865,0.9796831197287833,0.9637997336673154,0.962472834242331,0.1213810042772851,0.9749914182246873,0.9709638921595813,0.970182624685238,0.9797778281113969,0.9789005848583634,0.9786853966777059,0.977845048641263,0.9763571985791523,0.9787018612057619,0.9648624991929308,0.97931526504333,0.9749799524209644,0.09157878719857257,0.9812689474258602,0.9568090211464595,0.9740051136278672,0.9811587797898081,0.9708477114553169,0.9765856181531113,0.976463321163845,0.9809542136979171,0.9673745924676489,0.9744089719656358
UNION LA [21201320],0.9858078989692907,0.9730241382335459,0.9865995022599109,0.9838540463288382,0.9864617860265387,0.9882292760221387,0.9738530409130728,0.9888728261083128,0.9736075654490378,0.5433892666780695,0.9856759926055162,0.9834111302684696,0.964366192459032,0.9826612933382982,0.9941897770427515,0.9905399197669688,0.9823178930750758,0.9849264044929702,0.9705358537386773,0.9879741306865214,0.9790743909128812,0.989594087751716,0.5315673356414143,0.9667937303620401,0.9323908492412742,0.9880599531895323,0.9739925480398658,0.9886796730792162,0.31173512771898804,0.47122238165871677,0.9912230251692994,0.987505849481706,0.9812552222963004,0.7719776698386817,0.9892736213033592,0.9935813033176157,0.9861563673311441,0.983084220939638,0.9843885878787331,0.9843889876066777,0.9889659009596542,0.981810284139797,0.9865953312513476,0.9770570016508893,0.9914451439541001,0.9872597480346427,0.8751248562628068,0.9885434253932466,0.9848133024265879,0.9890828882842734,0.9839004240586214,0.9943196023130328,0.9934777636776762,0.989979589338238,0.9810397374252623,0.9853399459445292,0.9906650010236152,0.9840568635970786,0.9855269899797338,0.995414215753921,0.9800032945217032,1.0,0.9851021295649048,0.40926719952667867,0.9869233734372226,0.985228917429751,0.9867944451037303,0.9807890672745417,0.9882453964808375,0.988616807153246,0.5153936807308948,0.5194036604888522,0.9818530158016457,0.9707790760627808,0.9813937289706757,0.9816800543488102,0.9844631233137424,0.9796599872156595,0.8955086854080345,0.9839644337309092,0.9919880337573571,0.9902754238631336,0.9805521475375347,0.9795019781579738,0.9911904817888018,0.9885351150399707,0.9752013755578525,0.9664545588561632,0.12136763897904253,0.9893298858480226,0.980465145597155,0.986076067778697,0.9895092365914318,0.9884680766884004,0.987337318785476,0.9859314630887975,0.9891213870147604,0.9868263011012407,0.9793949416395047,0.9916271004733163,0.9861197063927462,0.059142071897844276,0.9867142778365005,0.957949164369653,0.986523005045524,0.9899072347081029,0.9845164834054316,0.9920780902594545,0.9889266771679026,0.9897247591658573,0.9698247305224582,0.9911650635062955
SANTILLANA [21206020],0.9806698975401504,0.9701888746151781,0.9783244697003233,0.9802443981691716,0.9805492464668344,0.9821253691306862,0.9734539094109983,0.9869892713674716,0.9680034091101711,0.5488348898426204,0.9828267901808163,0.9821746410934177,0.9625327089743764,0.981731219226441,0.9958340147435424,0.9827870147876336,0.9760107267334832,0.978967095302922,0.9751022137700134,0.9815157309560192,0.9743984134401319,0.9823350057249502,0.5501687294671552,0.9633893497874754,0.9393070658748462,0.9854093737610515,0.9661706661000595,0.9878174751574222,0.3113349413193935,0.5034021009453201,0.9883289832230564,0.9840973351743922,0.9746311658865606,0.7528869533652192,0.9829722105101131,0.9914553474632061,0.9823423717048619,0.9773147764215889,0.9791698839873463,0.9800013069825423,0.9814563973948625,0.9764434857516091,0.9828862548871922,0.9720497568423695,0.9841961679016843,0.987761306305159,0.8804799459068122,0.9830693532599193,0.9792340450964616,0.9816526224854447,0.9806968954986091,0.9912196627612043,0.9901251140986153,0.9855130458337693,0.9765725429338554,0.9784768916774257,0.9855823871197968,0.9799710597716546,0.9791948737462841,0.9908156039584844,0.9741244915826925,0.9851021295649048,1.0,0.3862773226871902,0.9814566927783148,0.984600321798007,0.9849891585820072,0.9767460143101175,0.9801773873796427,0.9851800583293819,0.4576144521923985,0.5136139821900209,0.9757502002010614,0.9703610304295012,0.9832030824589435,0.9761888412099619,0.9784453422054792,0.974915803325097,0.8881336200082197,0.9787318303935745,0.9882416497742242,0.9826899145440059,0.9753393632955697,0.9780675447423647,0.9882154460103952,0.9828899636817233,0.9754843529190838,0.9654016692360057,0.1021134565921399,0.9834175417016242,0.9766487813454156,0.9803703642436024,0.9845522648161409,0.986816195034171,0.9852627012581964,0.9832287022560531,0.9810259330975224,0.986564782443694,0.9724000901211223,0.9885611760860311,0.9812867608932161,0.06602198756307608,0.9859826174930348,0.9581252362446595,0.9839195931166075,0.9864920574401445,0.9787690497323385,0.9829132267608912,0.9869050571466569,0.9873623218243756,0.970203774868395,0.9831564173781384
JERUSALEN [21235010],0.39340670133890576,0.3678217818180553,0.3617295261050358,0.388655740430441,0.3727420010027444,0.39552700745009095,0.54642442930539,0.41275686495258834,0.3410395356480083,0.4405768969224045,0.3645876532708663,0.3968128965460446,0.44729713252571884,0.3791658292845135,0.5013261454533767,0.35696349949243905,0.3611503073813113,0.3667693980103348,0.40934083633298696,0.35716015198578394,0.3523002142625539,0.390603852918831,0.4322257865596834,0.35198089014818557,0.4742687873506978,0.45436471082752167,0.34574005334060276,0.4438718870973091,0.30343324202216415,0.42831471145953237,0.38031707094323136,0.3982917067739164,0.35006440467485267,0.46850408018764506,0.3698443636588136,0.4388179930032321,0.377917105249727,0.34639289285374913,0.34914980646037996,0.3802882329314307,0.3438150399267227,0.3561936354837754,0.4526406812892291,0.34035833985565966,0.3757175219697943,0.42981581660772317,0.4669131085177836,0.3762471023587623,0.36368059283244186,0.39032124824154674,0.35633327908601387,0.43674982015258573,0.4441460784892561,0.3752210231964135,0.3549404285664336,0.3541164026130713,0.4401875767503465,0.36148452189033425,0.349221736168289,0.4334499276848239,0.3651702921618921,0.40926719952667867,0.3862773226871902,1.0,0.3637456697001046,0.43552642739978337,0.3524586965773345,0.38639206324723796,0.3802488997544559,0.39278002625067565,0.3385064118627446,0.4929295475673547,0.34030343774042093,0.4907609882928565,0.40457767123030863,0.3534810727695692,0.38732507857693177,0.3515814510565193,0.36814499181392923,0.36160325190147985,0.44154774389093143,0.35844787650136034,0.33976374935772136,0.3898758328863669,0.42504198932441767,0.40520527431105186,0.3809517903641881,0.461236448453715,0.14095466702746176,0.35865849764829844,0.38935237299295733,0.34930650604607866,0.41401033723669295,0.41702933068005843,0.4198530420497426,0.41100902001414485,0.3570750370082447,0.43314305184260454,0.36508257946409517,0.3863119690330669,0.38240587231425166,0.16828362775276756,0.43148571806123054,0.48002920771612334,0.3639693284014768,0.39799084955009567,0.3553050089709711,0.36952416011574357,0.39629834401804687,0.4145117060178974,0.5272122777265564,0.34581534533203323
VENTALARGA  [21200260],0.9827911277680573,0.9685979970741666,0.9781040972998432,0.9788476372344118,0.9828303558025956,0.9842384981526449,0.9745309439766702,0.988788605372029,0.9681915516626642,0.5568641163268121,0.9828032359499921,0.9853012878627171,0.9652658034400475,0.9814277687885162,0.9945032121162808,0.9821073475470801,0.9786142067042383,0.9784909531212771,0.975311849674656,0.9815235116730994,0.9725379687757453,0.9866570982533064,0.5554999844321894,0.9614367412620022,0.9340229243742376,0.985202979375926,0.9671349105657732,0.9875506388145661,0.28522088586094907,0.49092508536810586,0.9856591196106821,0.9868450044826645,0.9715633471519685,0.7370457379476072,0.9851179512343022,0.9911517550510638,0.9837824818303575,0.9752191371226083,0.9776717122542732,0.9777387504633972,0.9824948684820564,0.9748216134506548,0.9847205631703724,0.9762509995630924,0.983773739147128,0.9873125045552007,0.8960645890082666,0.9837063325041224,0.982209384380511,0.9845840229083729,0.9839706081764773,0.9913783428666069,0.9907318249129484,0.9845494658445361,0.9754861914288249,0.9792112796848438,0.9857549062381047,0.9819399857663507,0.9821807940483933,0.9910590063151575,0.97394842473691,0.9869233734372226,0.9814566927783148,0.3637456697001046,1.0,0.9860207231081499,0.9806473136733989,0.9763267411664215,0.9841346245945237,0.9872695206013324,0.42872781579781927,0.48903572103524257,0.9762198677354105,0.9702041691992044,0.9830999159235276,0.9756682866273103,0.9776803146489087,0.973495527139081,0.8756285086275781,0.9775402686040532,0.9894709434350614,0.9826303049431757,0.9742993686812081,0.9815241079761943,0.988935203627403,0.9848578332636372,0.979410890617026,0.966155900169584,0.10466490126927047,0.9866989989550903,0.9776379387834301,0.9814481004281373,0.9870945338031497,0.9893455612994431,0.9874943133209073,0.9846089806727034,0.981307138224134,0.9872251949709319,0.9687665471199809,0.9891440145778674,0.9834529242689725,0.07036077665891569,0.9863588563477382,0.9577295594840166,0.9820064341966941,0.9875066505774425,0.980056906995388,0.9834569031037714,0.9854557557279324,0.9894945492990421,0.9695952210501926,0.9837663028973512
GUADALUPE  - AUT  [21201980],0.9829557544770104,0.9722361764872869,0.9867538702647707,0.9916993322105133,0.9880558871365057,0.9886259914749105,0.9766952075337032,0.9873855071851126,0.9768686657311346,0.5641636485936307,0.982793768321449,0.9842438696397162,0.9628825279801627,0.9839076496658666,0.9909198367075251,0.9870062883737452,0.9840953644849224,0.9837928072313862,0.9725960040765254,0.9838108021077506,0.9904756845249548,0.9905031861400581,0.5624515148663953,0.9722844437578921,0.9387932276061839,0.9836394293433038,0.976898377514666,0.9871567486450029,0.33528497029762755,0.48063624474596706,0.9884713293967351,0.9862303508669559,0.9822977996849825,0.7923974208596212,0.9901238447045477,0.9897188796375201,0.9850937431510687,0.9813374638642515,0.9816932316813397,0.9854745166837743,0.9876056865919378,0.9900612352027511,0.986865251698463,0.9778579649453869,0.9860339517451207,0.9842623211121103,0.8814233376647983,0.9858095719044069,0.9845277440081829,0.9904918298704726,0.9826606600435475,0.9904995510672039,0.991259252368959,0.9866588398089202,0.9780304471022385,0.9884610077471627,0.991762929859582,0.9850568170230511,0.9867739024320822,0.9891773772236476,0.9808502723545341,0.985228917429751,0.984600321798007,0.43552642739978337,0.9860207231081499,1.0,0.9853249189513258,0.989430566779614,0.990673026269225,0.9882227580330375,0.6002768858000864,0.5446232144515376,0.9884902270097097,0.9732420675646362,0.9804792805088032,0.9923480684480835,0.9849688107125274,0.9902619576774606,0.9105586655669532,0.9865553266086746,0.9841898606297953,0.9881651540564184,0.9898009983552457,0.9818308529542499,0.9879354900767446,0.988523680356786,0.9785634161845647,0.9663366355309182,0.14107675792135138,0.9884234366785938,0.979481501794103,0.9865709798000375,0.9856450397176861,0.9866503691304964,0.9853979995836273,0.9827981428858746,0.9886439395970167,0.9851450645875116,0.981223009398952,0.9885396392824664,0.9862894813092477,0.06093425866190335,0.9868862129829292,0.9611665483546068,0.9837994166952393,0.9898380236261085,0.9849059366926068,0.9847860721398857,0.9867454791621305,0.9886737621135055,0.9738028927813283,0.9885651337339834
TABIO  [21205650],0.9826175304234747,0.9659641520722572,0.9747592859382183,0.9735880024847556,0.9792144043506711,0.9813391066798277,0.9744070069417129,0.9889473775348724,0.9610150336129032,0.5453749758438626,0.9806584131135604,0.9838643210848886,0.9619298747169291,0.9807452122669597,0.995565301054583,0.9792952784998529,0.9740841300829247,0.9757911406390318,0.9696786847478504,0.9801533021816119,0.9696362924401838,0.9817518059799738,0.5364266434477531,0.9571261645879171,0.9297643392485343,0.9848110657611818,0.9599393503734096,0.9883877307446275,0.2770600829333906,0.4790640678885277,0.9857695590888653,0.9859634490962806,0.9687851622438459,0.7201706532508698,0.9816625168463019,0.9922227081926118,0.981852412301926,0.9715500062700062,0.9757712361312848,0.9750042059466958,0.9791870849940973,0.9715908381435534,0.9858677746167059,0.9716777248188511,0.9832553506864385,0.9917681700554715,0.8757289872036409,0.9833354522503438,0.9753685401753255,0.9803282872950134,0.9778821402385643,0.9918636730461712,0.99151900117516,0.9824350258738285,0.9726573787165622,0.9759077728211057,0.983748801386261,0.9774477065546148,0.9771059189296223,0.9918744756778973,0.9719959486131726,0.9867944451037303,0.9849891585820072,0.3524586965773345,0.9806473136733989,0.9853249189513258,1.0,0.9709984808629214,0.9785253447243165,0.9858438679167593,0.4257946501089514,0.4712693872204277,0.9723232209235844,0.9712587041420943,0.9823061900403133,0.9712602377835651,0.9747202047544629,0.9706803224802298,0.8652483957227198,0.9747035005350877,0.9889027701242981,0.9799535314464274,0.9711199507679765,0.9798587126048928,0.9899576082300592,0.984086193634144,0.9766781179338981,0.966435026210503,0.10863428503078484,0.9821919855339991,0.9781641023543172,0.9771092650160714,0.9861955488878559,0.9884378690428651,0.9869526741581539,0.9852076170768332,0.9786939589791225,0.9861889072828579,0.9679239841206706,0.9876338407189504,0.9817405561027992,0.07655357976528819,0.9858140520714651,0.9576038481022245,0.9837187660324118,0.9869435308769149,0.9768691959995042,0.9828704314078345,0.9844200502757132,0.9890678444666036,0.9702223002353723,0.9813619489211846
VENADO ORO VIVERO [21205580],0.9756157637199624,0.9600049674035198,0.9790403849979266,0.9891669607495696,0.9755332319235506,0.9758929311671947,0.9809696951784753,0.9818428833768165,0.9609704737254704,0.5649610247072481,0.9755699752728025,0.9790045750740682,0.9601977802797719,0.9759472917117985,0.9889634598265511,0.9736353411936939,0.9722087696110939,0.9742411359599585,0.9718068398508606,0.9729066048672494,0.9834614708470907,0.9797389218307225,0.5505530906737539,0.9564163769072324,0.9389465770179285,0.9816261932795044,0.9609938100285524,0.98497926197926,0.3120652859919787,0.5009622770833594,0.979082640687363,0.9806650187200688,0.9663250937509623,0.7498989665806245,0.9779051246278196,0.9864991747394546,0.9754814099710344,0.9663306146515012,0.9680663019847113,0.9771814527016406,0.9749286075923657,0.9830589546398725,0.9861997864139747,0.9645670643382058,0.9767614646860298,0.9808243273256633,0.8860228505962996,0.9789719090127521,0.9707554719102319,0.9789893997122254,0.9711417661467644,0.9865919856398272,0.9886276368542207,0.9754525211907105,0.9650526259150954,0.9769131006524404,0.98334405718694,0.9721953662436077,0.9723709285043318,0.9857278242467133,0.973620512101517,0.9807890672745417,0.9767460143101175,0.38639206324723796,0.9763267411664215,0.989430566779614,0.9709984808629214,1.0,0.9773499279610011,0.9806638276935,0.472567671877325,0.5142001107074657,0.9748514093985299,0.9704454255889913,0.9765295976891768,0.9826521668612959,0.9763173037140517,0.9794899572343526,0.8835191848381017,0.9773864307827155,0.9803888130258057,0.9761958271529464,0.976577000104343,0.9765699938410786,0.9852822277555638,0.9800249548549999,0.971699677964832,0.9639171259507427,0.14353112849776503,0.975880737741561,0.9716691925306856,0.9757922260655374,0.9806487157156456,0.9815039131676442,0.9813618871722014,0.9781372040094103,0.9794723353106748,0.9800457988889215,0.9693019505875625,0.9792573291907014,0.9769580557968099,0.09119345870801969,0.9838581784692749,0.960192647618417,0.9717967440936633,0.9852974482536625,0.9724413164040948,0.9774469685781259,0.9782916467084967,0.9839644950778919,0.9722586075203403,0.9765298697425864
REPRESA SISGA  [21205390],0.9842188499810537,0.9738279486429584,0.9779378192110388,0.9814615528721635,0.991900512262693,0.9785437072417407,0.9753874187951252,0.9939028709124175,0.980850652246069,0.6138835532830348,0.9881514117832076,0.9941593385191887,0.9694356009002316,0.9846333304082945,0.9962465675012988,0.9822420480989894,0.9844557409928982,0.9768440337369181,0.9744414815484259,0.981322320782274,0.9770217033552083,0.9832245339942007,0.6110451832901106,0.9807237424515955,0.9502218938023627,0.9889332330971516,0.978853160179229,0.9902921840086524,0.295713229399244,0.5456051031165623,0.9870909741419337,0.9913431294124789,0.9793744449361922,0.7449809634195449,0.9906357051038247,0.9927019826066447,0.9876759872706731,0.9752978248755265,0.9769024374266072,0.9772097927026352,0.987095555206543,0.9780065359308633,0.9858387747309248,0.9858535240995239,0.9859946534622809,0.9886366726688821,0.899054814176441,0.9840991527286113,0.9810294087641995,0.9853725172208729,0.9820332818738593,0.9935070095791223,0.9932278666800528,0.985419245481361,0.9753831418785718,0.9831154407263034,0.9820357297630119,0.987107482016201,0.993340411970896,0.9930140964554296,0.972516782488121,0.9882453964808375,0.9801773873796427,0.3802488997544559,0.9841346245945237,0.990673026269225,0.9785253447243165,0.9773499279610011,1.0,0.9914493564810484,0.426854968136585,0.5234329384753483,0.983575724532837,0.971159405226337,0.9836580734637043,0.9797641274916601,0.9767770558935155,0.9803996425320542,0.8711473975953601,0.983848249723934,0.9907900628073105,0.9827489268405983,0.9825773904142903,0.9900762709419934,0.9908308598953421,0.98164039817618,0.9903542095222053,0.9675501805968264,0.11723105072976435,0.9857359696122951,0.9782786808339852,0.9859527035239504,0.9881545972168946,0.9963211238616424,0.9927677946723721,0.9865460257789898,0.9823835649834821,0.9921368940809815,0.9691918216539942,0.9908443883077069,0.9859920721958517,0.040219612868124525,0.9896414846128965,0.9602572697475524,0.9813065150417076,0.9886628032494541,0.9808277014451372,0.9849794104368312,0.9857926387089447,0.9930455365296064,0.9697393474426681,0.9878816172333831
LORETOKI HACIENDA [21206010],0.9838719811070711,0.9765225878493327,0.9839795440400649,0.9844723376752098,0.9898535102541278,0.9889907465742699,0.9746407645848078,0.9915931080024767,0.9783824221184866,0.5557036529075295,0.9877567615733058,0.9895760819392119,0.9640930331998433,0.9853227018668101,0.9934795686750609,0.9889914031163438,0.9848327868014335,0.9839494627018125,0.9718117076641447,0.9859247323379429,0.9802734044171086,0.9905750426294946,0.5537932252400394,0.9704789736478094,0.9322769018480938,0.9857015354203638,0.9769938014083832,0.9881696151100968,0.3047114470300909,0.47516738415935966,0.9921958497080252,0.9899751073327843,0.9809758955344268,0.763320257428267,0.992440063110165,0.9920982010323441,0.9878425260014945,0.9832926407751064,0.9838907134672162,0.9835624918895601,0.9903960047053245,0.9838084900119738,0.9845224271407932,0.9810530209851814,0.990242549014375,0.9877142228560013,0.882527798880337,0.9869835546550823,0.9845824772436869,0.9907554547553318,0.9848719782370249,0.9928736266686806,0.9931815466520048,0.9899013581526701,0.9808524323996917,0.9876425508626712,0.9896086511702715,0.9871087272717948,0.9886407065283829,0.9920154527419902,0.9794197769112495,0.988616807153246,0.9851800583293819,0.39278002625067565,0.9872695206013324,0.9882227580330375,0.9858438679167593,0.9806638276935,0.9914493564810484,1.0,0.4651125456580346,0.5166320300980988,0.9845451738686436,0.971899117573201,0.9836498038191814,0.9842630460071791,0.9819422371470009,0.9825906707128739,0.8903595584012254,0.9860309213335844,0.989738569624927,0.988818328034677,0.983474243615936,0.9846095401899738,0.9898405296576093,0.9877275407486017,0.9807736834788622,0.9704333570449756,0.10781528182570035,0.990079148767759,0.9791494188938173,0.9888790062699937,0.9890313528485399,0.993827580467209,0.9921396748722595,0.9857346628402529,0.9888195615664385,0.9880440337850253,0.9804305296294561,0.9931548969055785,0.9871437537051757,0.044846700344495345,0.9876537425212424,0.9623166471131572,0.9850471469058583,0.9906902341660658,0.9872161798838361,0.988091929056623,0.988580115977318,0.9917668476393119,0.9702154218113415,0.9916647555841916
VIOTA [21201090],0.4664264908459362,0.4732350432733639,0.4402527992486277,0.45748506078291157,0.43374662596789654,0.43995005820014,0.7097655441448025,0.5747940798862602,0.4040546651256645,0.502084524676388,0.4911588828737174,0.5092574807243649,0.5871195579154723,0.43453960359740523,0.7190131916356124,0.4260923079346398,0.43016966110206695,0.43489571108997793,0.526209880701404,0.4269258862439884,0.4275418350246448,0.4334593762604345,0.5030328948345617,0.4177687574767241,0.6048378023724529,0.6323941455050222,0.41085251225048147,0.6234279717057041,0.3321796669036594,0.49616798079907265,0.5213219805569979,0.5094610811931342,0.4324305577266255,0.49441375650790753,0.4376496909797366,0.6232515634167414,0.4541365780141919,0.41924694377975447,0.42037423035085747,0.4412608328036708,0.41305477736530843,0.4322159694481093,0.617522696026541,0.41175649146176746,0.4792225864662618,0.5974146614553079,0.6341544473994831,0.4605291416894834,0.4391859139480131,0.43801891046206504,0.4352755791934988,0.6130959168160545,0.6258439825883493,0.43491373509423437,0.44561410474403157,0.4261392304046251,0.4710856803722105,0.4232240372274627,0.4190356273831487,0.6166034926440251,0.43974093703684447,0.5153936807308948,0.4576144521923985,0.3385064118627446,0.42872781579781927,0.6002768858000864,0.4257946501089514,0.472567671877325,0.426854968136585,0.4651125456580346,1.0,0.3889430149717839,0.41275749402417333,0.6061788626025901,0.5256759415295698,0.4232175811442549,0.4697994089434378,0.4433936721623006,0.4397331291959332,0.4456081697847608,0.6145880586551338,0.4232125780190337,0.4141664664378588,0.5041960556500444,0.5986491184145052,0.45260171799966786,0.49015694797011106,0.5796781747619117,0.14119712020620886,0.4253053573237811,0.4569991909161069,0.420539285840324,0.5243936909415305,0.5946913923466149,0.5761821664715335,0.5277824527846297,0.42429754844100814,0.6092920212030944,0.4317233917221426,0.466036463382081,0.4407504414240314,0.17287393982546795,0.6141798692111823,0.5934927473983239,0.4331983262796864,0.4811482613039254,0.4254340627050932,0.4464717374821425,0.48126552231073527,0.5820210967245961,0.6601449295554164,0.4176932496855874
